season_label,season_key,season_type,as_of_date,team,team_icon,team_color,gp,w,l,t,pts,gf,ga,diff
Regular Season 2025-2026,2025-2026,regular,2025-10-30,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,13,4,9,0,8,35,42,-7
Regular Season 2025-2026,2025-2026,regular,2025-10-30,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,13,11,2,0,22,54,31,23
Regular Season 2025-2026,2025-2026,regular,2025-10-30,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,13,8,4,1,17,56,55,1
Regular Season 2025-2026,2025-2026,regular,2025-10-30,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,13,2,11,0,4,35,77,-42
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,14,6,8,0,12,52,50,2
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,14,7,6,1,15,67,68,-1
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,14,6,8,0,12,43,49,-6
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,14,9,5,0,18,66,37,29
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,14,4,10,0,8,37,45,-8
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,14,12,2,0,24,57,33,24
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,14,9,4,1,19,60,57,3
Regular Season 2025-2026,2025-2026,regular,2025-11-03,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,14,2,12,0,4,39,82,-43
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,15,6,8,1,13,57,55,2
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,15,7,7,1,15,68,73,-5
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,15,6,9,0,12,45,55,-10
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,15,9,5,1,19,66,37,29
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,15,5,10,0,10,42,46,-4
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,15,13,2,0,26,63,35,28
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,15,9,4,2,20,65,62,3
Regular Season 2025-2026,2025-2026,regular,2025-11-06,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,15,2,12,1,5,39,82,-43
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,16,6,9,1,13,61,60,1
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,16,8,7,1,17,78,80,-2
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,16,6,10,0,12,45,58,-13
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,16,9,6,1,19,73,47,26
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,16,6,10,0,12,45,46,-1
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,16,13,3,0,26,66,39,27
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,16,10,4,2,22,69,65,4
Regular Season 2025-2026,2025-2026,regular,2025-11-10,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,16,3,12,1,7,44,86,-42
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,17,6,10,1,13,65,65,0
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,17,8,8,1,17,79,84,-5
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,17,7,10,0,14,49,59,-10
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,17,10,6,1,21,78,51,27
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,17,6,11,0,12,46,50,-4
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,17,13,4,0,26,69,43,26
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,17,11,4,2,24,73,66,7
Regular Season 2025-2026,2025-2026,regular,2025-11-13,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,17,4,12,1,9,48,89,-41
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,18,6,11,1,13,66,73,-7
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,18,9,8,1,19,87,85,2
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,18,8,10,0,16,56,62,-6
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,18,11,6,1,23,84,56,28
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,18,7,11,0,14,52,51,1
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,18,13,5,0,26,74,49,25
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,18,11,5,2,24,76,73,3
Regular Season 2025-2026,2025-2026,regular,2025-11-17,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,18,4,13,1,9,49,95,-46
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,19,6,12,1,13,72,80,-8
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,19,10,8,1,21,92,87,5
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,19,8,11,0,16,59,66,-7
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,19,12,6,1,25,91,60,31
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,19,7,12,0,14,56,58,-2
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,19,14,5,0,28,81,55,26
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,19,11,6,2,24,78,78,0
Regular Season 2025-2026,2025-2026,regular,2025-11-20,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,19,5,13,1,11,53,98,-45
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,20,6,13,1,13,73,88,-15
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,20,10,9,1,21,94,94,0
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,20,9,11,0,18,63,67,-4
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,20,12,7,1,25,92,64,28
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,20,8,12,0,16,64,59,5
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,20,15,5,0,30,88,57,31
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,20,12,6,2,26,82,79,3
Regular Season 2025-2026,2025-2026,regular,2025-11-24,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,20,5,14,1,11,54,102,-48
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,21,6,14,1,13,75,91,-16
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,21,11,9,1,23,100,97,3
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,21,10,11,0,20,66,69,-3
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,21,13,7,1,27,98,66,32
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,21,9,12,0,18,66,60,6
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,21,15,6,0,30,89,59,30
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,21,12,7,2,26,84,85,-1
Regular Season 2025-2026,2025-2026,regular,2025-11-27,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,21,5,15,1,11,57,108,-51
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,22,6,15,1,13,78,96,-18
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,22,11,10,1,23,101,99,2
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,22,11,11,0,22,71,72,-1
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,22,13,8,1,27,100,69,31
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,22,10,12,0,20,68,61,7
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,22,15,7,0,30,92,64,28
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,22,13,7,2,28,89,88,1
Regular Season 2025-2026,2025-2026,regular,2025-12-01,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,22,6,15,1,13,60,110,-50
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,23,6,16,1,13,79,100,-21
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,23,11,11,1,23,104,105,-1
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,23,12,11,0,24,73,72,1
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,23,14,8,1,29,106,72,34
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,23,10,13,0,20,68,63,5
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,23,16,7,0,32,96,67,29
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,23,13,8,2,28,92,92,0
Regular Season 2025-2026,2025-2026,regular,2025-12-04,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,23,7,15,1,15,64,111,-47
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,24,6,17,1,13,82,107,-25
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,24,11,12,1,23,107,111,-4
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,24,13,11,0,26,79,75,4
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,24,15,8,1,31,113,75,38
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,24,10,14,0,20,69,70,-1
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,24,16,8,0,32,98,71,27
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,24,14,8,2,30,99,93,6
Regular Season 2025-2026,2025-2026,regular,2025-12-08,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,24,8,15,1,17,68,113,-45
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,25,7,17,1,15,87,109,-22
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,25,11,13,1,23,109,116,-7
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,25,14,11,0,28,85,78,7
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,25,15,9,1,31,114,81,33
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,25,11,14,0,22,75,73,2
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,25,17,8,0,34,104,72,32
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,25,14,9,2,30,102,99,3
Regular Season 2025-2026,2025-2026,regular,2025-12-11,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,25,8,16,1,17,71,119,-48
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,26,7,18,1,15,90,116,-26
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,26,12,13,1,25,116,121,-5
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,26,15,11,0,30,92,79,13
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,26,16,9,1,33,120,84,36
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,26,11,15,0,22,78,79,-1
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,26,18,8,0,36,111,75,36
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,26,14,10,2,30,107,106,1
Regular Season 2025-2026,2025-2026,regular,2025-12-15,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,26,8,17,1,17,72,126,-54
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,27,7,19,1,15,94,121,-27
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,27,13,13,1,27,121,123,-2
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,27,15,12,0,30,97,85,12
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,27,17,9,1,35,126,89,37
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,27,12,15,0,24,83,83,0
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,27,18,9,0,36,113,80,33
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,27,15,10,2,32,112,110,2
Regular Season 2025-2026,2025-2026,regular,2025-12-18,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,27,8,18,1,17,76,131,-55
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,28,7,20,1,15,96,126,-30
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,28,13,13,2,28,125,127,-2
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,28,16,12,0,32,102,87,15
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,28,18,9,1,37,130,91,39
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,28,12,16,0,24,85,88,-3
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,28,19,9,0,38,118,82,36
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,28,15,11,2,32,114,114,0
Regular Season 2025-2026,2025-2026,regular,2025-12-22,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,28,8,18,2,18,80,135,-55
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,29,7,21,1,15,99,130,-31
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,29,13,14,2,28,129,134,-5
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,29,16,13,0,32,106,92,14
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,29,19,9,1,39,137,95,42
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Komodo Dragons,https://ormrhl.com/wp-content/uploads/2022/09/komodo-128x128.png,#3B6E2A,29,13,16,0,26,90,92,-2
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Leafs,https://ormrhl.com/wp-content/uploads/2025/09/leafsfin-128x128.png,#1B4D8E,29,20,9,0,40,124,83,41
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Rhinos,https://ormrhl.com/wp-content/uploads/2021/11/Rhinos_logo-128x128.png,#6B6F76,29,15,12,2,32,115,120,-5
Regular Season 2025-2026,2025-2026,regular,2026-01-05,Wildcats,https://ormrhl.com/wp-content/uploads/2021/11/wildcats_logo-128x128.png,#D97B29,29,9,18,2,20,84,138,-54
Regular Season 2025-2026,2025-2026,regular,2026-01-08,Cobras,https://ormrhl.com/wp-content/uploads/2021/11/Cobras_Logo-128x128.png,#2B8C5C,30,7,22,1,15,100,134,-34
Regular Season 2025-2026,2025-2026,regular,2026-01-08,Eagles,https://ormrhl.com/wp-content/uploads/2021/11/Eagles_logo-128x128.png,#A31E2E,30,14,14,2,30,136,136,0
Regular Season 2025-2026,2025-2026,regular,2026-01-08,Grizzlies,https://ormrhl.com/wp-content/uploads/2022/09/grizzlies-128x128.png,#8B4A26,30,16,14,0,32,108,99,9
Regular Season 2025-2026,2025-2026,regular,2026-01-08,Kings,https://ormrhl.com/wp-content/uploads/2025/09/kingsfin-128x128.png,#5B2A86,30,20,9,1,41,141,96,45
